,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Ant_L,Cingulate_Ant_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Nigra_L,VTA_L,Nigra_R,VTA_R
Cerebelum_Crus1_L,0.0002742773355145261,8.581039917468208e-05,0.00012258099096927635,0.00018022714452279356,4.0990870169611184e-05,0.00010054274796013534,0.00010090590175344428,4.179837218639255e-05,0.0001283552508323726,0.0,0.0,0.0,0.00015474674141679047,0.0,0.0,0.0,0.00024085154872951293,0.0002627222421646565,0.0,6.554931357442956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010559548976206196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023186498088971323,0.0015213806651226893,0.0014508205859456124,0.0016256672095098757,0.0005872060256505267,0.0003914379606648155,0.00032744684336085994,3.466894004530757e-05,0.0,0.0,0.005182708289032549,0.00014379909160572386,5.2995472456624424e-05,0.0,0.0004815691823274897,0.0,0.0018556457571737024,0.0,0.004976033959726907,0.0,0.00045145352438781024,0.0,7.969015197573802e-05,7.948921541809411e-05,0.0001738691612456763,0.0,4.5660398049142556e-05,0.0,5.000387100123386e-05,0.0,0.00015343838675006033,4.954933705364115e-05,9.029665985420279e-05,0.0,0.0010280716534575103,0.00029979271413011545,0.0009576768647949315,0.0008066768015030092,0.0047805247526266,0.002891651315414243,0.006370874931446395,0.0019506875914706294,0.0,0.0,0.00011520715732710353,0.0,0.0,0.0,0.00037605311487117556,4.3562965073521525e-05,0.0,0.0,0.00043420679048882834,9.26875350802318e-05,0.0,0.0026616393029369762,0.15970899347712791,0.0005918045168851162,0.009343453808657393,0.002608718237753826,0.05432655356529379,0.0022052262349255528,0.22251029677340875,0.003784955465447663,0.0676192714133683,5.981919717088243e-05,0.11249149954699132,0.004721055106996753,0.047889174009509476,0.004979157987569676,0.029828586971464066,0.0025310045353408852,0.0024430343076477963,0.0018150508011514767,0.011243902642816264,0.012541898260483606,0.02763988355362237,0.007896811792302687,0.006677024635027092,0.0015747094047338177,0.06997112033756597,0.06997112033756597,0.0,0.0
Cerebelum_Crus1_R,0.000217316519148689,5.680773914123714e-05,6.973247312722143e-05,5.588486543894694e-05,0.0,0.00017670990861452836,0.0,4.6342825600110986e-05,0.0,4.600760272270845e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018050627806592373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012481760356315572,0.0,0.0,0.0,0.0,0.0,0.0,0.0002888990901661065,0.00043448314211592774,0.0005240575734626865,0.0008111444029896374,0.0,8.914286716496196e-05,0.0,0.0,0.0,0.0,0.0,0.0006348570502577919,0.0,0.0,0.0,7.9482502099924e-05,5.692965651152543e-05,0.0,0.0,0.00014374285459441662,0.00011163142534802987,0.00041609155996648003,0.0,9.668118508484535e-05,5.458864822795638e-05,0.0002124247293494537,0.0,5.501006260707349e-05,0.0,3.2539760498506374e-05,0.0,8.715522607770228e-05,0.0,0.0,0.0002325950694075447,0.0007331297507451474,0.0004744429352208279,0.0008656566223652518,0.0014278975260051403,0.002241787528449325,0.0008102446227825513,0.004432264946604429,0.0,0.0,0.0,8.315000138658856e-05,0.0,0.0,0.0,0.00019210939838222802,0.0,0.0,0.0,0.0,0.0026616393029369762,0.0,0.0006367166872861727,0.13130533816193837,0.0009851117974022602,0.014970317107714492,0.004895703823378218,0.023267440953301882,0.0030746247698378542,0.1620185483364129,0.0010708675880042892,0.0062617604416341935,0.0032035732632660803,0.2001949841673465,0.0023252642912183624,0.030220061903274094,0.0015602133950816137,0.045450840609115514,0.0016533687510512888,0.0011387738470082169,0.009428186452850597,0.016699455349113546,0.016719163507948304,0.0018205524611824057,0.002723507572845896,0.000564121969803378,0.0,0.0,0.06612694758705487,0.06612694758705487
Cerebelum_Crus2_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032291287501660254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004109965545937416,0.00012149592397894831,0.0003392798249772451,0.0005873841680583077,0.00010457532882410177,0.0,0.0,0.0,0.0,0.0,0.00020755917018459174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016410940953631345,0.0,0.0,0.00017066828945836227,7.960557693886225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037644032405604894,9.39039468234389e-05,0.0016942960243054887,0.0011884958225066443,0.0019689638099171097,0.0012500577563635275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8735185579028964e-05,0.15970899347712791,0.0006367166872861727,0.0,0.0003763983997432896,0.0036708535549781025,0.0009408076293179764,0.01914152706192801,0.0010002527206473587,0.0441666309659264,0.001087849337416569,0.03559018480205389,0.0,0.079908411249111,0.0007921638089918209,0.024785112873341154,0.000786810308939364,0.0060772002214208,0.00046418296148236583,0.0008833674932103504,0.0010545799645588856,0.004040241143160578,0.004557225321929923,0.008508844518687123,0.0036368570523319277,0.002541098571978916,0.0003341060718235943,0.020337189219426222,0.020337189219426222,0.0,0.0
Cerebelum_Crus2_R,0.0,0.0,0.0,0.00019783116105513807,0.0,0.0002449911036443683,0.0,0.0,0.0,0.0,0.0,0.0,0.00020247072247044865,0.0,0.0,0.00012913397578375173,0.0,9.077510949886768e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.973037371856656e-05,0.0,0.00017411095245539526,0.0,0.0,0.00020759925851259568,0.0007241185779157372,0.0,0.0,6.149696394417502e-05,0.0001120715547978365,0.0,0.0,0.0,0.0,0.0,0.0003457431778142244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014371485183562878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.790446234636537e-05,0.0,0.00031195723867185053,0.0,0.0,5.113763948282931e-05,0.0006356458491776971,4.6996819335001065e-05,8.708808491345869e-05,0.0004180041451986918,0.0019708665686396123,0.0006688409604433041,0.0028250891209805314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.375670366630341e-05,0.0,0.0,0.0,0.0,0.0005918045168851162,0.13130533816193837,0.0003763983997432896,0.0,0.0007722065668947413,0.008494337668742321,0.004312259016053565,0.013190183288148794,0.0016509478534832425,0.03889195441678037,0.00024213113032211243,0.0024053891365325222,0.002109327055617024,0.09196094945367901,0.0014316234295633757,0.023029970825504006,0.0004771186834379833,0.011169120844415266,0.0023264528518710833,0.0014839107187959348,0.012812124990553399,0.006930625082289574,0.008947493226832361,0.002148201274840142,0.012443159858471824,0.0015027458189844486,0.0,0.0,0.017537634225176797,0.017537634225176797
Cerebelum_3_L,0.0008040931638427693,0.0002554332390007161,0.0005735252610812468,0.0005584532072208246,7.546773827062554e-05,0.00030339817309713854,0.0,0.0,0.0004083265538071245,0.0,4.8011017313777926e-05,0.0,0.00020219272244834018,0.0,0.0003844487338986891,0.00013669615352291018,0.0013085366208027674,0.0005820527237705399,0.00023975540197031397,0.00016580403144791402,8.583207177733593e-05,8.181496108056776e-05,0.0,0.0,7.66951260096518e-05,0.0,0.000140714517478837,0.0,0.0,0.0,7.955572596148719e-05,0.0002055172198700195,0.0002005200605109208,0.0,0.00012576649636244426,0.0,6.736238444163846e-05,0.00044942983813028024,0.00018260279704043845,0.0,0.008773800447843863,0.002209776938669989,0.003752925178744905,0.0022704488270302472,0.000897989048298369,0.001106297547721902,9.078128798669607e-05,0.0,0.00019549458308260872,0.0,0.000756076834147014,0.002627130502670667,0.00012245835916144205,7.53073929411566e-05,0.0004761418277926179,0.0,0.0,0.0,4.566201052271022e-05,0.0,0.0011362348557076968,0.0003777179060217732,0.00038159056063974807,0.0001379599975331412,0.00028974933470624314,0.0,0.0,0.00021735088399377992,0.00040822646070779573,0.0,0.000404169038171837,0.00010961647997444332,0.0005070287749454182,0.0,0.0036102522123364136,0.002539586343178925,0.005386269913731821,0.0017660502638887883,0.012483636261765397,0.0072095043854359005,0.035209748113928775,0.019630854660826008,0.0,0.0,0.0,0.00022295771002974388,0.0001336534478309857,0.0,0.00018740108732037838,0.00017476747665623018,0.0,0.0,0.0002729642511914156,0.0001634698043341247,0.009343453808657393,0.0009851117974022602,0.0036708535549781025,0.0007722065668947413,0.0,0.009516747528376803,0.10840469723573926,0.0022079072835508792,0.015031906262041103,0.002059487397487048,0.00234639321089095,3.463168551986164e-05,0.015824135954946725,0.003112596391016417,0.029302113521452566,0.005615118871775012,0.036336702050733805,0.0015286711091355351,0.01694959682105358,0.04157667212592018,0.018619404404859936,0.003985206226907696,0.0015972882853843063,0.004135075443328555,0.0026192254547784746,0.001879346236919872,0.022880084480052437,0.022880084480052437,0.0,0.0
Cerebelum_3_R,0.0002863981117325617,0.0009928215204641282,0.00014182717213574858,0.0006019529705147834,0.0,0.0004288922851560625,0.0,0.00011999645128174264,0.0,7.311915455430562e-05,0.0,0.0,0.0,0.0002493319663050901,0.0,0.00030122523724409575,0.0003483903365557247,0.0003437714858467085,0.0,0.00014305542997189804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021647226949790424,0.0,0.0,0.0,0.00018146850969358658,0.0,7.721605076250134e-05,0.00027003826623466756,0.00017123434750601987,0.0,0.0,0.0012706663459826862,0.008004652815149777,0.0006678565533128161,0.0028318853977226948,0.0002552233939257389,0.001353789290541757,0.0,0.00022279045181854427,5.126929156359147e-05,0.0002775379127278269,0.0003611147007445769,0.004793060593111263,0.0,9.236699608959967e-05,0.0,0.00016077316979474387,0.0,7.572706712602746e-05,0.0,0.0003841551359887039,0.0,0.0004987991728437579,0.00018810018241990727,0.0004523160420869081,0.0,9.08262855782835e-05,0.0,0.00026760913866539035,0.00010501582946213065,0.00035300383896132354,0.00012163621317060237,0.0010413269684724838,0.0,9.18034525428022e-05,0.0005149287219930096,0.0018413328510793953,0.0002921639899261223,0.004193743749464356,0.002721903353227139,0.008008995865027123,0.004124492088814358,0.026177740206223838,0.0,0.0,0.0,0.00014133284521422254,0.0,0.0,0.00013535749712517632,0.0011547337112533752,0.0,0.00019483367646598874,0.0,0.0006101665396800055,0.002608718237753826,0.014970317107714492,0.0009408076293179764,0.008494337668742321,0.009516747528376803,0.0,0.010727468748590763,0.08716536289278515,0.004379700906617656,0.030131058499107726,0.0007419140477453388,0.0001467662584987846,0.0030147399402032497,0.024112912180533987,0.00335853679057847,0.04096024046387894,0.002123468424857395,0.019160670080707508,0.05625962830754882,0.026021718960111462,0.034696796172774075,0.009185949019011161,0.0022408464066550776,0.0023705797276883547,0.0044875803773802726,0.002892218315401893,0.0,0.0,0.026774640141277745,0.026774640141277745
Cerebelum_4_5_L,0.0005329000352581776,0.0002113315361309483,0.0005616859373349142,0.0003666150157171113,0.0,0.0006058473615957509,0.0,0.0,0.0,0.0,9.39253001243962e-05,0.0,0.0,0.0,0.00045472334139395415,0.00012185529005588195,0.00022674976890823552,0.0,0.0,0.0,0.0,0.0,0.0001276161312651803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010579419120782996,6.819141138403906e-05,0.0,0.0,0.00020796248814005695,0.00028493069692569047,0.00010511409455924633,0.001381423227931467,0.00888662734672635,0.005211096520802571,0.004215625606485075,0.0014580511648816237,0.0007161704482421345,0.0004708800192135998,0.0034950742152367468,8.985123398750444e-05,0.0002239350845403661,0.0009514821444665371,0.03000823784028502,0.004425759318222817,0.00040937663331405233,0.00030925870029610244,0.0008140090979857318,0.00018042009853802343,0.0007424573395820317,0.0,0.005967579534646507,0.0,0.00016960065634066623,0.0,0.0004748707595815025,5.49180119192271e-05,0.00023964834410273,0.0,9.549377391822812e-05,0.0003451818174927774,0.00020199869877242686,6.053469639507193e-05,0.0003789031579106672,0.0012133028223258776,6.154941323910578e-05,0.0,0.0008983032132288846,0.0019763185253702004,0.0023476421195643337,0.000693803915193678,0.007364581256868044,0.006148027145016964,0.01700393085411743,0.011961936763261963,0.0,0.0,0.0001723484549856496,6.397363154479787e-05,0.0,0.0,0.0004620203271003079,0.00018789178218510646,0.0,0.0,0.000665944107775096,0.0,0.05432655356529379,0.004895703823378218,0.01914152706192801,0.004312259016053565,0.10840469723573926,0.010727468748590763,0.0,0.018692320124320816,0.22024358085860848,0.006667661887082143,0.022084774833406613,0.00012072013261190633,0.04077241318063657,0.010115447285573662,0.05806979482648225,0.008333304611314213,0.03067540933180779,0.0039887789734159166,0.011770092281514828,0.017054474356959552,0.24333255010030738,0.061869898455341,0.012251392527997122,0.009005909081073056,0.006903556735968793,0.007686410214380419,0.0952652153786995,0.0952652153786995,0.0,0.0
Cerebelum_4_5_R,0.0,0.0001458353822977254,7.273916957031688e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76898060867072e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.692373234769782e-05,0.0,0.0,0.0007032423496145236,0.0007806722646621078,0.0,0.0038943178970185077,0.0001731744086492209,8.547656126838829e-05,0.0,0.0035122080400645634,0.0,0.00028583288386931424,0.00015502359195279105,0.01088862385110984,0.0,8.127005677030678e-05,0.0,0.0,0.0,0.00018863372757231287,0.0,0.01887137636557467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003858350141444646,0.0,0.0,0.0,7.076873485323069e-05,0.00013575160721796683,0.0006106336381493574,0.00033220613492983655,0.0009011507497500594,0.0005159365658680249,0.001907639520339163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003389186109417425,0.0,5.4428873650269975e-05,0.0,0.00030587327212817754,0.0022052262349255528,0.023267440953301882,0.0010002527206473587,0.013190183288148794,0.0022079072835508792,0.08716536289278515,0.018692320124320816,0.0,0.002958832735619356,0.11603208234429428,0.0004411214084222818,0.00031352890548264707,0.003231510565206416,0.020610794944177807,0.0016329832974402209,0.019381782059297734,0.0006886241511855889,0.04961940173224483,0.0030772928428404846,0.015860399699201992,0.13182644768669707,0.03089599693319565,0.004661851331915815,0.00247738430121969,0.001921953352408391,0.0016836282583965326,0.0,0.0,0.09453584942294216,0.09453584942294216
Cerebelum_6_L,0.00036892001874312214,0.00038454438072189326,0.0003163641528797759,0.0,0.0,0.00014024958227848002,9.888383994329586e-05,0.00032427213834757836,0.00010484747764262048,5.360109597575711e-05,0.0,0.0,0.0,0.0,0.0003505986430542038,0.000549093604397588,6.859744340392452e-05,0.0,0.00011020042689965088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.474334420579155e-05,0.0,0.0026250596076573,0.0015533682053108036,0.0014732612448829197,0.0008444228799369441,0.00020913321579302857,0.00020172578762110666,0.023665507537361734,0.00014690170627846465,0.0016296534317587763,0.0,0.15030298915660384,0.0,0.0022298662000447725,3.965252509103102e-05,0.0019177000023601583,0.0,0.002815793470295835,8.497204862274195e-05,0.013332057150175112,0.0,0.00035361731331092053,0.0001650788893124887,8.617968755183616e-05,0.0,0.0,6.159326932712801e-05,0.0,0.0,6.130948196176971e-05,0.0,0.00037323716127906086,0.00010208121537703318,0.0,0.00014852347152545243,0.00142305385497157,0.00024710207501192405,0.0013448256218222513,0.0003751237513619018,0.005178628124233241,0.002096209854550888,0.005976875931698908,0.0013635365495722454,0.00016059010614956397,0.0,5.438306183935631e-05,8.845988482729561e-05,0.0001340323751281044,0.0,5.54372284079999e-05,0.00012257541915467143,0.0,0.0,0.0007172948731578354,0.0,0.22251029677340875,0.0030746247698378542,0.0441666309659264,0.0016509478534832425,0.015031906262041103,0.004379700906617656,0.22024358085860848,0.002958832735619356,0.0,0.0060185168761750845,0.05057570512079197,5.288322593647071e-05,0.05608695319894503,0.006467659733923039,0.033380039828265935,0.004422071475426812,0.016983987270150398,0.003008330453562474,0.0030374907887649495,0.0026430417731888767,0.024549064009281182,0.06962133948523584,0.08006031839663624,0.009244868567686904,0.00550808002259764,0.0026423213447447466,0.10837362323319251,0.10837362323319251,0.0,0.0
Cerebelum_6_R,0.0,0.0003164641302322395,0.0,7.950765509107046e-05,0.0,0.0002601987210313342,0.0,0.00011418255011301876,0.0,9.332106955891483e-05,0.0,0.0,0.0,5.770788654527489e-05,0.00015053820137039367,4.729899847808103e-05,0.00013487272929819117,0.00010543715603328128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011906935880578664,0.00022268506629359594,0.0,0.0,0.0,5.30931268892455e-05,0.0,0.0,0.0006272492243498383,0.0009996726053425101,0.0005092530784588949,0.0,0.0,8.75143686434483e-05,0.0,0.0032475027108530867,0.0,0.0005456748171849148,0.00010851083398977212,0.016093730419762062,0.0,7.036004464672127e-05,0.0,0.0,0.0,0.0001569946093954735,0.0,0.0004357908581792651,0.0,4.906699192827831e-05,0.0,9.333747368357544e-05,0.0,0.0,0.0,6.448319314852098e-05,0.0,0.0,0.00010530619444243803,0.00011065282950841905,0.0,0.0,0.000200795346468609,0.0,0.00030157923106998477,0.00031163832412859884,0.0019374735901039198,0.0018171573621643417,0.0010595976709821577,0.002896858244014164,0.0,0.0,0.0,0.0,0.0,0.00012445597842671913,0.0,5.2775046521676894e-05,0.0,0.0,0.0,0.0001941668028989143,0.003784955465447663,0.1620185483364129,0.001087849337416569,0.03889195441678037,0.002059487397487048,0.030131058499107726,0.006667661887082143,0.11603208234429428,0.0060185168761750845,0.0,0.000563410230356666,0.000928233089467693,0.002910309330881832,0.03760267741176302,0.002512289744040359,0.016967372318561984,0.0005643849945759177,0.06865011064221965,0.004315391269906287,0.002521587665758367,0.032570973732080295,0.08545265046461459,0.045829056446176644,0.0074748950717914145,0.006105291706167869,0.0018121303241489853,0.0,0.0,0.10227179165559688,0.10227179165559688
Cerebelum_7b_L,0.0004320049139282628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002725129501735008,0.0,0.0,0.0,0.0,0.0002364107047250567,0.0,0.0,5.6835258956209205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010261072136297763,0.0,0.0,0.0007723079771135685,0.0005283225021886949,0.00033866986693758096,9.538007856662624e-05,4.5465604057886237e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001399169178059211,0.0,0.0,0.0,0.00013511853173547183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021962859869854935,0.00020391195453820125,0.00043695461707271056,0.0,0.0012333482515602746,0.0004846493221520647,0.0017274577805176143,0.0007499007530551561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676192714133683,0.0010708675880042892,0.03559018480205389,0.00024213113032211243,0.00234639321089095,0.0007419140477453388,0.022084774833406613,0.0004411214084222818,0.05057570512079197,0.000563410230356666,0.0,0.0,0.05786357998030055,0.000997510090698588,0.016864944928259323,0.0008539872988334382,0.016477232432112902,0.0004127564098419483,0.00038497851927361766,0.0006561444952401887,0.002144382941423303,0.001411626318658207,0.0006519636067207135,0.0007381204282798044,0.0005988332213147513,8.919727218278413e-05,0.032572482404228484,0.032572482404228484,0.0,0.0
Cerebelum_7b_R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040004899658191206,0.0,0.00019347987319402458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.981919717088243e-05,0.0062617604416341935,0.0,0.0024053891365325222,3.463168551986164e-05,0.0001467662584987846,0.00012072013261190633,0.00031352890548264707,5.288322593647071e-05,0.000928233089467693,0.0,0.0,0.0002469644160679957,0.015197778400540858,0.0,0.0012214294576129404,0.00027741000046818594,0.0027923437621196106,0.0,0.00012652457446786966,0.0,0.00012664693087799075,0.00017099218909934983,0.0,0.00013413926536229908,0.0,0.0,0.0,0.031860291359202736,0.031860291359202736
Cerebelum_8_L,0.0006638755077426739,0.0002451306105468661,0.00026521689443333743,0.0001486065458443547,0.0,0.00014912921877399305,5.8552483436653845e-05,0.00011453469198906774,0.0001475888914247126,0.00016821869465033623,0.0,0.0,0.0,0.0,0.00016128105905583077,6.180963214798693e-05,7.402692129507748e-05,0.0001311408587895001,0.0,0.0,0.0,0.0,6.061381935547904e-05,0.0,9.783545273535992e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.654354322335801e-05,0.00023976239866874038,0.0,0.0,0.00020804253707538435,0.0,0.00022165550192067152,0.0,0.003443148802590721,0.0020627869933676707,0.0019420540647402766,0.001587529423728417,0.00031494985391012774,0.0005255623824894958,0.0,0.0,0.0,0.0,0.00015708800913298863,0.00022114958434756092,0.0,0.0,0.00016534687124386674,0.0,0.0,0.0,0.0,0.0,0.00039305622157568307,0.00016240043900472568,0.00011196117619260759,0.0,0.0001684297051765062,0.0,0.0,0.0,0.0,0.0,0.0001397225748283113,0.00015297289277173227,0.0,0.0,0.0006076637651744183,0.0007766213079855046,0.001694742831152023,0.0009653808204699055,0.0065296133751274535,0.0031884739370495016,0.0112962025484571,0.003614467952636071,0.0,0.0,0.0,0.00011262128455498662,0.0,0.0,0.0,0.0,0.0,0.00013000754930409336,0.0,0.0,0.11249149954699132,0.0032035732632660803,0.079908411249111,0.002109327055617024,0.015824135954946725,0.0030147399402032497,0.04077241318063657,0.003231510565206416,0.05608695319894503,0.002910309330881832,0.05786357998030055,0.0002469644160679957,0.0,0.006943018741720021,0.17377524263891467,0.00839517073192359,0.0735068198975741,0.003191829235111083,0.0048043684671225705,0.0040364780409547,0.018885276662034114,0.01301354693467134,0.012142544204087903,0.02645213391124167,0.02133267227563384,0.0030406032179735856,0.04288782592389373,0.04288782592389373,0.0,0.0
Cerebelum_8_R,0.00012086368267213639,6.6646190736259e-05,0.0,0.00038261020271245134,9.163723206211653e-05,0.00024436450200377195,0.0,5.170033288885979e-05,0.00010551085086484692,0.0,0.0,0.0,0.00011213268111637123,0.0003341447033376065,0.00015863795943714824,0.00018358228692479968,5.5139683130791215e-05,0.00014949889031318187,0.0,0.0,0.0,0.0,3.889793136536927e-05,0.0,0.0,0.00020902338399195566,0.0,0.0,0.0,0.0,0.0,0.0,0.00020781232055216636,6.620396586906866e-05,0.0,0.0,0.0,0.00016435601421910812,0.0,0.0,0.0018291082419409164,0.0022547298918802255,0.0006579581528242646,0.0003966345159508716,0.0002042539426203,0.0008808617611727987,0.0,0.0,0.0,0.0,0.00018800069599380164,0.0002730105379636029,0.0,0.0,0.0,0.00011219305308464803,0.0,0.0,0.0,0.0,0.00019324928947385417,0.00031597339146352896,0.0001213692809435511,0.00039530555435089953,5.3772149885874484e-05,0.0,0.0,0.00027232456616380237,0.0,5.30953260796806e-05,5.181370095622267e-05,0.0002467339321296055,0.0,0.0,0.00012823777175566647,0.0014141556590649505,0.0005374739522359458,0.0022992800579740807,0.0020367113280825876,0.0050627281221373235,0.0024000183023892116,0.008041299765344928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012108565322904114,0.00010937275299818953,0.004721055106996753,0.2001949841673465,0.0007921638089918209,0.09196094945367901,0.003112596391016417,0.024112912180533987,0.010115447285573662,0.020610794944177807,0.006467659733923039,0.03760267741176302,0.000997510090698588,0.015197778400540858,0.006943018741720021,0.0,0.003511460644596525,0.1650566954697712,0.0017781335181662123,0.05019405821138534,0.004706853146268185,0.0032230292695511697,0.01615215822386876,0.00921354910642976,0.013974648425908757,0.010427541815992496,0.012079802749807581,0.001237527340016435,0.0,0.0,0.041214265098635766,0.041214265098635766
