,L.BSTS,L.CACG,L.CMFG,L.CU,L.EC,L.FG,L.IPG,L.ITG,L.ICG,L.LOG,L.LOFG,L.LG,L.MOFG,L.MTG,L.PHIG,L.PaCG,L.POP,L.POR,L.PTR,L.PCAL,L.PoCG,L.PCG,L.PrCG,L.PCU,L.RACG,L.RMFG,L.SFG,L.SPG,L.STG,L.SMG,L.FP,L.TP,L.TTG,L.IN,L.CER,L.TH,L.CA,L.PU,L.PA,L.HI,L.AM,L.AC,R.TH,R.CA,R.PU,R.PA,R.HI,R.AM,R.AC,R.BSTS,R.CACG,R.CMFG,R.CU,R.EC,R.FG,R.IPG,R.ITG,R.ICG,R.LOG,R.LOFG,R.LG,R.MOFG,R.MTG,R.PHIG,R.PaCG,R.POP,R.POR,R.PTR,R.PCAL,R.PoCG,R.PCG,R.PrCG,R.PCU,R.RACG,R.RMFG,R.SFG,R.SPG,R.STG,R.SMG,R.FP,R.TP,R.TTG,R.IN,L.SN,L.VTA,R.SN,R.VTA,R.CER
R.HI,0.00016320121154386982,0.0,0.0005935644493459518,0.0009392962804911955,0.0,0.000640085435123919,0.0015013777921473468,0.0002629498071728399,0.002394081291330281,0.004930883336453261,0.0,0.0016902107984530428,0.0007208056009716538,0.001503982273332591,8.52158577470998e-05,0.00035195916414401343,0.00016015041047552785,0.0,0.0,0.001016671414694536,0.0002224661700021866,0.0004885351845002465,0.001955567892020006,0.00995233437846805,0.0009946335800218268,0.00029788530014602106,0.0009583068346505997,0.003158651342290069,0.000939194613855996,0.0013896482190760148,0.0,0.00013741297424441163,0.000557288558499382,0.000709796747348194,0.017833034236449524,0.009516803562904866,0.00027480648426557035,0.0010953365125319352,0.003205388821281765,0.0019880530482716797,6.740828358222524e-05,9.148709321139024e-05,0.25606843602180795,0.019228679310219873,0.03325876712586373,0.07898625797218914,0.0,0.0695919570520544,0.000651622016741711,0.0006804733744821929,0.00020413896508324092,0.0027368777032250493,0.01239386435253698,0.16268140472109288,0.1243603505665616,0.017444953418462597,0.05795257605298851,0.027355944865200363,0.016181080542310627,0.007781590400661185,0.11119336974575342,0.0024602647863508752,0.020805018568780063,0.351827891927847,0.002553220888601773,0.002073280473504865,0.0006057379290359138,0.0004988423042920308,0.018961534835693915,0.007301757975758535,0.001463281606988018,0.01438688288687619,0.03259961831558307,0.0,0.0010050448765932904,0.0061834849351366525,0.02479719322990023,0.012350259915583866,0.008149454380049017,0.0001848096804122555,0.020526977988917464,0.00024166592196399363,0.013725668852332463,0.0,0.0,0.018362413311441374,0.018362413311441374,0.0173845036602421
R.AM,0.0,0.00020523519646035174,0.0,0.0,0.0,0.0,0.0005196177213708776,0.00013503590212393275,0.00010966979323833688,4.273981749405987e-05,0.0,0.0001510507472953875,0.00035302045785732004,7.96740910902878e-05,0.0,0.00012469477006723018,0.0,0.0,0.0001452253767264063,0.0,0.0,0.0,0.0,0.0009549831565855174,0.0005527138645258883,0.0,0.00019832161463794436,0.000612845289385214,0.00015770026268962291,0.00016821135581936904,0.0,0.0,0.0,0.00018436305591869328,0.004685807894109941,0.003266083933593832,0.00024017454140639843,0.00012559527572395828,0.0006321140838156319,5.203595442534949e-05,0.0002862597876952092,0.00048356138141019767,0.055510879198653745,0.006251176464038972,0.04173499814488695,0.04975223329796206,0.0695919570520544,0.0,0.003328171401070954,0.0001263534858785287,0.0003595040492311551,0.0,0.0003675332688164952,0.16275362799003726,0.025866539536825654,0.0017106725978491572,0.04023980473951839,0.0,0.0025572991253516473,0.03917419823940245,0.002765492490451777,0.005452666676298988,0.009088595891432221,0.0038578977865865206,0.0,0.0001824860385100027,0.00032694509241826443,0.00020945698956837235,0.0011055573812916426,0.00011344205070213019,0.0,6.47030341698643e-05,0.0021533298099879142,0.0,0.0007367543225368201,0.0008173782006303858,0.0018199564496259313,0.006574044067738119,0.00012093307757406093,0.0,0.06522217743151436,0.0,0.02291342455049617,0.0,0.0,0.02813741980939838,0.02813741980939838,0.007210409322220599
R.AC,0.0,0.00011162451330688764,0.0,0.0,0.0,0.0,0.00017501683562848563,0.0001124274317951757,0.00020028431241606528,0.0,0.002396042435209439,0.0,0.006242532104822791,0.0,0.0,8.792279601242914e-05,0.0,0.00020996823389503216,0.00017656281086457265,0.0,0.0001261531061729107,0.0,0.0,0.0,0.00534522100988011,0.00048488760525730335,0.00016634805359334596,0.00014757354941081612,5.8380450634843514e-05,0.0,0.00013198967406842147,0.0,0.0,0.0002593852593450138,0.0011709292205161284,0.004811111264322553,0.017961640995356614,0.0013107383223864304,0.004583784806827092,0.00011435690775326081,0.0009005075460841417,0.00575020202914431,0.027177407195273916,0.02772897459854236,0.09836147115002633,0.03434498548651685,0.000651622016741711,0.003328171401070954,0.0,0.0,0.0010874808437961539,0.0,0.0,0.0,0.00018771552931247043,9.486520786598813e-05,0.0005028791988466432,0.0,0.00019799742812876098,0.18371025113421088,0.0,0.1563837554729908,0.0006148842361757762,5.2915931650105794e-05,0.00011404639015680091,0.0,0.0006442589069867339,0.0,4.69298000153469e-05,0.0,0.0,0.0003556495777879291,0.0001769731404426302,0.015084767467900887,0.0006535796441050969,0.0028522550560424135,0.0006039428287078475,0.0004380092497084052,0.0,0.0004078080126117728,0.0,0.0,0.005003440940447724,0.0,0.0,0.06776897054857828,0.06776897054857828,0.0015603356030034856
R.BSTS,0.00012474114026311532,0.00011264750321793872,0.00026142896422818603,0.0,0.0,0.00015972483495081067,0.00017623710515888357,9.894883892021173e-05,0.0008995324764121119,0.00033438896636108514,0.0,0.0,0.0,9.552776262229493e-05,0.0,7.199875560673966e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.515321513452707e-05,0.0016926556598978008,0.0,0.00011656075676961945,0.00033282615272108707,0.0006337753251947267,0.0,9.160129514567664e-05,0.0,0.0,0.0,0.00012069409331154926,9.98095755597803e-05,0.0002145397005399093,0.0,0.0002430912521760462,0.0,0.00020346600344528618,0.0,0.0,0.003819852725859853,0.0010965721282605386,0.005329283952196742,0.002193001035620034,0.0006804733744821929,0.0001263534858785287,0.0,0.0,0.00010185451430813492,0.002605877110910129,0.00032656907971559293,0.0,0.0010555944630383483,0.0718227064038247,0.011252886287779993,0.0003520896453870497,0.002106886457464889,0.00035124398503767827,0.00034721809887399026,0.0,0.24335419572906525,0.0,0.0001633046325811261,0.004894181496066587,0.00031254815682302993,0.0021864390745279785,0.0,0.00430672363829965,0.00028222122356677244,0.009146492609078146,0.0047512713516800545,0.0,0.003907814581416958,0.0011713379537811061,0.011492275794031592,0.16290756824908678,0.11264436652828622,0.0,0.0001655860994291133,0.0013447263187185707,0.003968065629505719,0.0,0.0,0.01638330990241084,0.01638330990241084,0.00013653676030846152
R.CACG,4.440406256370693e-05,0.02868629892177155,0.005785460999154197,0.0,0.0,0.0,0.0002132454569359989,4.1462882705160834e-05,0.00042991165856864655,7.427758892372848e-05,0.0010095435451924074,5.03722029017753e-05,0.0021797928790022515,7.721565327268912e-05,0.0,0.0004954442588589096,0.002150457915515185,0.0010602384925234346,0.0015018882383174739,0.0,5.1904004111580295e-05,0.006496469155338439,0.0015189767004307377,0.0010482969023711847,0.01134388866862197,0.010800592353361322,0.020937331122231697,0.0002878957888196657,0.0001323327040124371,0.0,0.00020220595718607024,0.0,0.0,0.000638111046473195,0.0,0.0017183707097128008,0.0018840100427128823,0.0019424193118113867,0.0006571990333844521,0.0,0.0,0.00026834076080190704,0.007609640899894477,0.008315959350446931,0.011202557073512332,0.002400495177032972,0.00020413896508324092,0.0003595040492311551,0.0010874808437961539,0.00010185451430813492,0.0,0.006198495637687707,0.00010312429267897624,0.0,0.0,0.0004218259510929257,0.00016204499889558113,0.009866338968554563,0.00013073867358332492,0.004223271718073101,0.00013238506616611488,0.01050418046175535,0.00035766013025598226,8.516934874138164e-05,0.0059343148880506395,0.0056059451363345255,0.003797172768467088,0.011822497172524453,0.0,0.00051815334703746,0.1010714688264895,0.001130960108982354,0.02488832628092081,0.11161022737288885,0.050701386780873756,0.30718602559443015,0.0019046045096069038,0.00012464237321109487,7.93708301634318e-05,0.0011037245786705968,0.0,0.0,0.003209076740204517,0.0,0.0,0.017604738461951118,0.017604738461951118,6.736409578538136e-05
R.CMFG,0.0003152501557718005,0.005146069979499087,0.016097126350270725,0.0,0.0,4.80048359021221e-05,0.0008421141977023148,0.0004770890991819245,0.00014658832348600368,4.8161941642296955e-05,9.725397085906943e-05,0.0,0.00011486992961694954,0.000775115202624398,0.0,0.0019490846091124675,0.005827352083203412,0.00022113417012369554,0.0010982278673720854,0.0,0.0015652553242402644,0.002708257398307451,0.009745594279058876,0.0024030008371845905,0.0006001117544331412,0.0059996886127753665,0.03357144024238311,0.0008392437992911206,0.0003716408407110861,0.00030421595393049985,7.782512869118155e-05,0.0,0.0,0.0011566734429535861,0.0006780224208280919,0.007619070463921926,0.0034157799393330886,0.00481449045860919,0.0013219475904179669,0.00034569116757582715,0.0,0.0,0.04002222821143337,0.047604128097297485,0.035237794164994944,0.010424707108962752,0.0027368777032250493,0.0,0.0,0.002605877110910129,0.006198495637687707,0.0,0.0,0.0,0.0006589393500984216,0.032435664556169044,0.004794905200894456,0.0007599190771272224,0.0008590895413691618,0.0016937190319027812,0.00014337956839517298,0.00019727310685259034,0.00981527091388778,5.491521353088375e-05,0.004215676352476695,0.07840145791400661,0.0014498656212035784,0.01880158516737188,0.0,0.019784093176375268,0.001011671122061352,0.41207533241844896,0.0046784296270923715,0.0006303692172238033,0.35134480119081474,0.2540627746647421,0.018656625318432832,0.0019681542307116565,0.006148778432117999,0.0003282046644105501,4.583495288073704e-05,0.0,0.007926534699043213,0.0,0.0,0.0166643546039302,0.0166643546039302,0.001869537309237165
R.CU,0.0001264768955317386,0.0,0.0,0.00616219565947929,0.0,0.0009000456717880916,0.003081704956958456,0.0007213286209991489,0.006421215721721118,0.015566012024514056,0.0,0.0038769322854421183,0.0,0.0007198613046684386,0.0001109358160320293,0.0,5.279749216008369e-05,0.0,0.0,0.006504442727604064,0.0,0.0,0.0,0.007741737384273587,0.0,0.0,5.132910776482412e-05,0.004989042913652963,0.0002380274945304583,0.0,0.0,0.0,9.518494089302895e-05,0.00027589101320259294,0.0,0.0023731743056646993,0.0,0.00036791341882335733,0.0,0.0012823467760736441,0.0,0.0,0.008854951072534164,9.299181493627087e-05,0.002679841726074517,0.0005970134264203044,0.01239386435253698,0.0003675332688164952,0.0,0.00032656907971559293,0.00010312429267897624,0.0,0.0,0.0,0.006881376329410659,0.004328104721238245,0.004973276977647082,0.01383399948156258,0.09814678989430341,0.0001326710838270466,0.10393440002440893,0.0,0.00329685253274795,0.005353670962069328,0.0,0.00010395223163966574,5.80348372856025e-05,0.0,0.8261884743315062,7.412002433993907e-05,0.00038569602264160294,8.974522259845692e-05,0.08261728111571909,0.0,4.622099844967315e-05,0.00010024724296328403,0.2546419641952747,0.002574319836698922,0.0001226270048130016,0.00011503881876961612,0.0,0.0,0.0021031966260511045,0.0,0.0,0.027803134305665535,0.027803134305665535,0.0001175018835816487
R.EC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010839019869880407,0.0,0.0017159854246772063,0.0011724821246763813,0.16268140472109288,0.16275362799003726,0.0,0.0,0.0,0.0,0.0,0.0,0.07158788364082787,0.0,0.04215475070121582,0.00012827505353196054,9.750414473645377e-05,0.0005238646737611314,0.00035329477693399195,0.0,0.0025678386513621966,0.06777869658827002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010965432365361277,0.0,0.0,0.000987186359219699,0.0,0.0,0.06621540101595479,0.0,0.007863009038309518,0.0,0.0,0.020344946339066198,0.020344946339066198,0.0001388649867910314
R.FG,0.00010317499682631451,0.0,0.0,0.0005073244719299933,0.0,0.00026374921300118746,0.002176309091506434,0.000436529664130786,0.0015428247232891986,0.004230015307975847,3.8439373192320656e-05,0.0010282984386301953,8.696297228705832e-05,0.0005638090308746842,0.0,0.00023890099589092152,0.0,0.0,0.0,0.0006897340185103457,0.0,8.734888675781871e-05,3.152078457635311e-05,0.0045723737671357805,5.643203099038034e-05,7.92363851284971e-05,0.00019081173661952418,0.0021480441243380503,0.0,7.426648413708717e-05,0.0,0.0,0.00020483678139296174,6.303607074098737e-05,0.0,0.0006537261193255606,0.0,0.0005292866552437075,0.00027425206236918436,0.0006042833754981832,0.0,0.0,0.011199539286049283,0.00112879634130528,0.016750175802507032,0.00571727691127106,0.1243603505665616,0.025866539536825654,0.00018771552931247043,0.0010555944630383483,0.0,0.0006589393500984216,0.006881376329410659,0.07158788364082787,0.0,0.020040409886272505,0.41108801007957413,0.001915643353865955,0.2810600760746848,0.0036366348934776635,0.13643049169930108,0.00036697425462813276,0.03788163282323813,0.07641983160677042,0.0,0.0002864486346172004,0.0002727895504010272,0.00033547044919343824,0.028030948638715626,0.0007199627553772305,0.0002818819453440765,0.001329303277702698,0.009723917723967397,0.0,0.001004575705141435,0.00022545183262847167,0.025571309425868032,0.01468083182163332,0.00031213431458503195,0.0,0.05515450283957083,0.00027511286841366974,0.015364856776791423,0.0,0.0,0.025081987639697666,0.025081987639697666,0.000330450194935101
R.IPG,0.0002054162700316944,0.0003120916652638374,0.0010367105651399135,0.0009808475195109008,4.4143265878268214e-05,0.0017429132521474473,0.006169359623393821,0.002922666490361976,0.0053384728508203754,0.0062087216231320975,3.048828426382602e-05,0.0009092115626818958,0.0003404754305143146,0.004025198688711123,0.0003914136690685049,0.0014925652532509783,0.00035204096940560535,7.471945918050986e-05,4.9814380164480165e-05,0.0007410845801060282,0.0008349115019885332,0.0007373648968664899,0.00287397385173725,0.021201493387025965,0.00015515987694477053,0.0008082533241864098,0.0025950307168449904,0.010385281287547914,0.003474351162876353,0.0017652269366608179,0.0,0.00015524532596447962,0.0002083392233879998,0.001588872213303425,0.0009522442187978486,0.008374244747192786,0.00029323102572409145,0.002920200313896187,0.0008008174742231033,0.0015764636861520527,0.0006364409405439319,0.0,0.04333465354558365,0.007437895380177405,0.03785228775362398,0.009850446160361296,0.017444953418462597,0.0017106725978491572,9.486520786598813e-05,0.0718227064038247,0.0004218259510929257,0.032435664556169044,0.004328104721238245,0.0,0.020040409886272505,0.0,0.06231984864262983,0.007344136818281826,0.19629393093507028,0.0018376087090830572,0.0036510961982771364,0.0003497051932104501,0.2766894671078066,0.0008638788469119868,0.0012488182132979837,0.020028765860060166,0.0004257028943057863,0.004683332789472807,0.0035254343555265926,0.07229995845032719,0.0009656950342828952,0.08514693615293424,0.05551389859399736,4.657770887389832e-05,0.026377135584935412,0.010612459775689292,0.5306541385669873,0.05077557451742135,0.3403833928241886,8.298114667786686e-05,0.00011012140717423026,0.0032051094896277965,0.022226681155135628,0.0,0.0,0.019571497906180013,0.019571497906180013,0.002361788263310813
R.ITG,0.0,6.762407117930814e-05,0.00012154201124862166,0.0002627666745889748,0.0,0.0007151558479764118,0.0004790591268903946,0.0009327645008982456,0.0014558203355461263,0.00118424003471709,0.0,0.0004706475517641796,0.00017280132273032493,0.0007340079082973118,5.975894023990953e-05,0.00015373847196633063,4.018913283076378e-05,0.0,0.0,6.635622072281443e-05,4.762447382468239e-05,0.0001440963476704164,0.00029721818780019626,0.003024293607172826,7.38800915435685e-05,0.00020942067922955157,0.0004898867006556775,0.0017174594424381848,0.00038456631110393306,0.00031200276142161887,0.0,0.0,5.356902420279517e-05,0.00019504856745945477,0.00024708855122579034,0.0007029331524889871,0.0,0.0009349639677652933,0.00028029413051082073,0.00018205074629697523,0.0,0.00018360173025453675,0.018138954308574252,0.0017139650417738938,0.0196700779374585,0.009518989887179802,0.05795257605298851,0.04023980473951839,0.0005028791988466432,0.011252886287779993,0.00016204499889558113,0.004794905200894456,0.004973276977647082,0.04215475070121582,0.41108801007957413,0.06231984864262983,0.0,0.0017133270505742947,0.1294429073396543,0.005836245825852099,0.0268609817096552,0.0002846796112585968,0.3223206546956756,0.009566284116988417,0.00010858908542755136,0.0034512507389318934,0.0010611972443284284,0.0007521985378359693,0.014922695574600174,0.005894329219588451,0.0,0.01002532220811664,0.010495874719487241,0.00011895401180313039,0.0067118652219361,0.00171081269938478,0.01957616037275515,0.03472711605713891,0.007568501852818094,0.0,0.06893857472227104,0.00016309226895992358,0.032993448201145026,0.0,0.0,0.026393852688856828,0.026393852688856828,0.0011844794199857862
R.ICG,0.0003708735308007944,0.00012740507061518149,0.00014184753583564632,0.0042085339542120405,0.0,0.0012838579910140469,0.003442512954914349,0.001655142757512646,0.033359690021833394,0.006632757989717655,0.00010798020766250662,0.0026866798878876505,0.0,0.0008722044370583056,0.00035689716972045943,0.00043909699055072953,0.00017730518513069303,0.0,0.00013042636688235108,0.0022668091118510643,0.0008915438934053872,0.0033350342016294533,0.0011300240178826015,0.016705491544583635,0.00030535313420835115,9.80392065169627e-05,0.0008290581959406572,0.006812770589308521,0.0008562446261298136,0.0019239239542030628,0.0,0.0,0.00016188929667705095,0.0008533584303884568,0.0,0.004007434874346104,0.00033932517126553,0.0020299105673321164,0.0001313165851881209,0.0008114352658444964,0.0,0.0,0.007131506805587143,0.0014365041144227672,0.004449282038569329,0.0012178233309810744,0.027355944865200363,0.0,0.0,0.0003520896453870497,0.009866338968554563,0.0007599190771272224,0.01383399948156258,0.00012827505353196054,0.001915643353865955,0.007344136818281826,0.0017133270505742947,0.0,0.009792890845499683,0.00019735110641125995,0.024375491482761132,6.574484052494678e-05,0.0021706989648626884,0.03842811077940219,0.0004382480180445092,0.0009351434758701844,0.0003619044298360943,0.000896404300429348,0.01174331781124652,0.0008113944943118759,0.060333413660095446,0.0017246389453423664,0.28174497664998166,0.001572855771818889,0.003242671345614071,0.011307388102493179,0.02476764715979214,0.004043921035098896,0.0037614352399904004,4.705564655229186e-05,0.0,0.00047589054953456507,0.0028657564831349185,0.0,0.0,0.01927954252648302,0.01927954252648302,0.00025578007108274266
R.LOG,0.0002334954440944153,0.0,0.0,0.006138327852363791,0.0,0.0023020197220574583,0.006231034320553326,0.0024965354564053916,0.008676274226471024,0.026011340745404843,6.530762810922892e-05,0.004025879616491161,7.243604513903129e-05,0.002531418236344478,0.000142705218658888,0.0001864967365644621,6.322648312942889e-05,0.0,0.0,0.005500428448471827,0.0,0.0,0.00014396309408654795,0.022068534314222465,0.0005325902405854608,0.0,0.00017574756914777583,0.011067856909960363,0.0013941146915055272,9.607287269238279e-05,0.0,0.00021218932617731508,0.00013087328827472234,0.00024086667229670868,0.00040627612271790806,0.004354797697894333,0.00010319660489032081,0.00041567795562538296,0.0,0.001233776745089763,0.0,0.0,0.020264704505665112,0.0009235345858968773,0.022603176418624617,0.005398356631225936,0.016181080542310627,0.0025572991253516473,0.00019799742812876098,0.002106886457464889,0.00013073867358332492,0.0008590895413691618,0.09814678989430341,9.750414473645377e-05,0.2810600760746848,0.19629393093507028,0.1294429073396543,0.009792890845499683,0.0,0.0022794185045424743,0.31416953783652707,6.488586214326298e-05,0.08370680244092574,0.0023955950896759077,4.8946278892104217e-05,0.0005800313967465004,0.00042224807179513083,0.0003339343641579531,0.3150170270440067,0.0015794927634815265,0.00026687516802662367,0.0023817069268211384,0.03958636129485032,0.0,0.0009668601037696969,0.0007885005442102896,0.26039232095882503,0.02249913564559065,0.0011316250312174796,0.00014598984874677811,0.0006276497860735024,0.0008650314312254744,0.015023484245317228,0.0,0.0,0.01559479250817562,0.01559479250817562,0.0006764357588876155
R.LOFG,0.0,0.0013925515385526002,0.0005750350640493874,0.0,0.0,0.00018648077728949282,0.00024363345880712715,0.0002928428555935446,0.0002167640779882397,3.1081031169525385e-05,0.007320337756736136,0.0,0.01643942978675528,0.0,0.00022410591513630603,0.0,0.0006673695797238625,0.0032647689841898368,0.001697876883803553,0.0,0.0003511573561343899,0.0002203918575508345,0.0005038055578347719,0.000872817432848396,0.017371494907805277,0.00985698704934954,0.008976730207607956,0.00037043984261250486,6.914496424973529e-05,0.00018821496709166654,0.0018628242690651713,0.0,0.00010777794245665687,0.0010293250992901635,0.006873188565861049,0.011730685399257805,0.017762742502476073,0.00579916628005396,0.009679695135981216,0.0008994452807020042,0.00203156129772218,0.0033834828164235574,0.1228076345784612,0.13137260160704795,0.3159075862898614,0.06590075222679372,0.007781590400661185,0.03917419823940245,0.18371025113421088,0.00035124398503767827,0.004223271718073101,0.0016937190319027812,0.0001326710838270466,0.0005238646737611314,0.0036366348934776635,0.0018376087090830572,0.005836245825852099,0.00019735110641125995,0.0022794185045424743,0.0,0.001996218359330808,0.20731886401967983,0.006615327943596124,0.0006611112342948987,0.0001789357456808621,0.004924258637172506,0.14205719564180389,0.09018704929594142,0.0013546164884744348,0.0006264297787394553,0.0009360208002847989,0.0014438635495729948,0.001302667598661018,0.030251877584238626,0.12340434031746339,0.026757097691480953,0.0011085784423532617,0.005775841408321166,0.000835227568122485,0.06340302579358863,0.0012130758187654737,0.0,0.17714185111284195,0.0,0.0,0.028965275872713764,0.028965275872713764,0.008581066624872749
R.LG,8.014709330795188e-05,0.0,0.0,0.00491517167123626,0.0,0.0011394999945200507,0.003738651410428423,0.0011897376791261461,0.004730243809674494,0.011156881748083745,0.0,0.007057446407782136,0.0,0.00024848082927426957,0.0,0.00015988930917962155,0.0,0.0001285128501992341,0.0,0.004025051145426107,0.0,0.00025112133932284303,0.0,0.005109330463810242,0.0,8.471021208370438e-05,0.00011776813626469078,0.004427075272329828,0.00032400250903807395,6.65262859032328e-05,0.0,0.0,0.0,9.432538413704094e-05,0.0,0.004452244365720352,0.0,0.0,0.00017634324069953967,0.0009633384828827311,0.00014084293437164163,0.0,0.02589087299309349,0.0004425467195116782,0.006827709243772507,0.002180549458141278,0.11119336974575342,0.002765492490451777,0.0,0.00034721809887399026,0.00013238506616611488,0.00014337956839517298,0.10393440002440893,0.00035329477693399195,0.13643049169930108,0.0036510961982771364,0.0268609817096552,0.024375491482761132,0.31416953783652707,0.001996218359330808,0.0,9.837197610082096e-05,0.014537309313812603,0.053182409498120344,0.0,0.0,0.000301206209726101,0.0003857023731914631,0.7084972453386215,0.00028157276957600184,0.0008782182882455515,0.00042299890960523776,0.07154820678954164,0.0,0.00011275429810530212,0.00026625402101467194,0.0352790362205349,0.006183415838686437,0.0003724277960685764,7.185517225779796e-05,0.0006221034541155153,0.0,0.010623262521773607,0.0,0.0,0.012724497728440257,0.012724497728440257,0.00016603261595947167
R.MOFG,0.0,0.0021068432143460723,0.00010368615246891485,0.0,0.0,7.038511443288467e-05,0.00012341076368850465,0.00012357757454950453,0.0,0.0,0.008823395703102326,0.0,0.01641211120189344,0.0,0.0,0.0006161631220139947,0.0004522868859638181,0.004487923615274234,0.0029243607492021846,0.00019034153373349258,0.00025216051214692667,0.0002952142635016703,0.0006904960575028105,0.0005626659588905868,0.036714151943584614,0.00848244567405727,0.007489233063305244,0.00031298588591979277,4.16272605382543e-05,0.0003302160034676574,0.0022655420981094014,0.0,0.0,0.0005841908912302969,0.0007785168725364932,0.008040645647339856,0.026307982174492917,0.004161125622720686,0.0025342549810828227,0.00023537415035607479,0.0002203936466553479,0.005869115300261449,0.03688363773561579,0.07142498854352404,0.048267534529046294,0.015832654547260436,0.0024602647863508752,0.005452666676298988,0.1563837554729908,0.0,0.01050418046175535,0.00019727310685259034,0.0,0.0,0.00036697425462813276,0.0003497051932104501,0.0002846796112585968,6.574484052494678e-05,6.488586214326298e-05,0.20731886401967983,9.837197610082096e-05,0.0,0.0005199732210648925,0.0,0.00025795030112871025,0.0003927092197983429,0.0033965621035347035,0.0021607489256546797,0.00014601169587216375,0.000148473403432495,0.00043734354088422546,0.00019025014673759418,0.0009763142371375889,0.1924621662549577,0.028495349578337513,0.12222637165702034,0.0008034569007838136,0.00019110487214022705,0.0001875205439111958,0.10184500552225112,0.0,0.0,0.0062396274743644385,0.0,0.0,0.035189219501187884,0.035189219501187884,0.0012721528749798287
R.MTG,0.0,6.511320951477337e-05,0.00015959365194695237,6.264686724835005e-05,0.0,0.0008069171600129279,0.0017478165205631886,0.0012602947905096251,0.0030382244270604503,0.0018135239903964218,0.0002824440364837368,0.0001724434324225193,0.0,0.001516224197837729,0.0,0.0,0.00012441908217137156,0.0,0.0,0.00021245582563339264,0.00017385371333517418,0.0004311635613176578,0.00044107140619225346,0.006131044573686121,0.0,0.00032505849905900997,0.0008246566672338512,0.00219692594534186,0.0007845107968010449,0.0006840456879490108,0.0,0.0,0.00027777940530593305,0.00025215448163084706,0.00031644889435476634,0.0006027370185350549,0.0003822263551904723,0.001136120484055465,0.0004582493775128481,0.0003768447866484484,0.0,0.00013230855110149293,0.021052625300968308,0.004308916081774735,0.026240034086460935,0.009617227279435855,0.020805018568780063,0.009088595891432221,0.0006148842361757762,0.24335419572906525,0.00035766013025598226,0.00981527091388778,0.00329685253274795,0.0025678386513621966,0.03788163282323813,0.2766894671078066,0.3223206546956756,0.0021706989648626884,0.08370680244092574,0.006615327943596124,0.014537309313812603,0.0005199732210648925,0.0,0.003028205087043305,0.0005061022899085619,0.010271623422257898,0.0012732572845696023,0.003151527610092128,0.009643666932002522,0.013515629455263065,0.0002901530256401345,0.02235277716805313,0.01976279652066187,0.0,0.014211795238953802,0.0030597069819148803,0.03834716901522352,0.1828278059207498,0.037979838836760246,0.00012143884276814576,0.0479422190062303,0.0014283090864918794,0.04865832507306276,0.0,0.0,0.027820075563895624,0.027820075563895624,0.0009577966583884882
R.PHIG,0.0,0.0,7.947705053231963e-05,0.0001480313558075944,0.0,9.183434914365541e-05,9.999196396870778e-05,5.039299353009842e-05,0.0008139082324246179,0.0006458501689308436,0.0,6.28485887823539e-05,0.0,0.00013487258464373083,0.0,0.0,0.0,0.0,0.0,0.00015966852442854995,0.0,0.0006321565326337348,8.001619563541655e-05,0.0010272884737084762,0.0,0.0,8.665083524254655e-05,0.000575963809795476,0.0,0.00010221626044463562,0.0,0.0,0.0,0.0,0.0031657678795116613,0.0009831989696497015,0.0,0.0003150920359486795,6.574190238348115e-05,0.0006982311043495278,0.0,0.0,0.00555624722918743,0.0007448919873042046,0.002966509853740176,0.0037195020155893752,0.351827891927847,0.0038578977865865206,5.2915931650105794e-05,0.0,8.516934874138164e-05,5.491521353088375e-05,0.005353670962069328,0.06777869658827002,0.07641983160677042,0.0008638788469119868,0.009566284116988417,0.03842811077940219,0.0023955950896759077,0.0006611112342948987,0.053182409498120344,0.0,0.003028205087043305,0.0,0.00016708588954909246,0.0,0.0,0.0,0.0048815552919620675,0.0,0.00024004363602220596,0.00027429309609815585,0.018684557516017292,0.0,0.0004955086203514847,0.00035926029145271984,0.003507798265487095,0.0013427101058939967,0.00020223411244720126,0.0,0.003321048821765794,0.0,0.002509153000318659,0.0,0.0,0.02309246177850102,0.02309246177850102,0.014356463714485977
